Material,Plant,Posting Date,Daily_Stock,created On,Cumltv Confirmed Qty,ATP_Proxy,Ph1
10000090,7001,2025-07-27 00:00:00,0,,0,0,10004
10000090,7001,2025-07-27 00:00:00,0,,0,0,10004
10000090,7001,2025-07-28 00:00:00,5,,0,5,10004
10000090,7001,2025-07-28 00:00:00,5,,0,5,10004
10000090,7001,2025-07-31 00:00:00,2,,0,2,10004
10000090,7001,2025-07-31 00:00:00,2,,0,2,10004
10000090,7001,2025-08-05 00:00:00,2,,0,2,10004
10000090,7001,2025-08-05 00:00:00,2,,0,2,10004
10000090,7001,2025-08-06 00:00:00,4,,0,4,10004
10000090,7001,2025-08-06 00:00:00,4,,0,4,10004
10000090,7001,2025-08-08 00:00:00,3,,0,3,10004
10000090,7001,2025-08-08 00:00:00,3,,0,3,10004
10000090,7001,2025-08-30 00:00:00,2,,0,2,10004
10000090,7001,2025-08-30 00:00:00,2,,0,2,10004
10000090,7001,2025-09-06 00:00:00,1,,0,1,10004
10000090,7001,2025-09-06 00:00:00,1,,0,1,10004
10000090,7001,2025-09-09 00:00:00,1,,0,1,10004
10000090,7001,2025-09-09 00:00:00,1,,0,1,10004
10000090,7001,2025-09-10 00:00:00,5,,0,5,10004
10000090,7001,2025-09-10 00:00:00,5,,0,5,10004
10000090,7001,2025-09-14 00:00:00,5,,0,5,10004
10000090,7001,2025-09-14 00:00:00,5,,0,5,10004
10000090,7001,2025-09-22 00:00:00,4,,0,4,10004
10000090,7001,2025-09-22 00:00:00,4,,0,4,10004
10000090,7002,2025-07-28 00:00:00,0,,0,0,10004
10000090,7002,2025-07-28 00:00:00,0,,0,0,10004
10000090,7002,2025-07-29 00:00:00,4,,0,4,10004
10000090,7002,2025-07-29 00:00:00,4,,0,4,10004
10000090,7002,2025-08-01 00:00:00,3,,0,3,10004
10000090,7002,2025-08-01 00:00:00,3,,0,3,10004
10000090,7002,2025-08-02 00:00:00,2,,0,2,10004
10000090,7002,2025-08-02 00:00:00,2,,0,2,10004
10000090,7002,2025-08-03 00:00:00,1,,0,1,10004
10000090,7002,2025-08-03 00:00:00,1,,0,1,10004
10000090,7002,2025-08-08 00:00:00,0,,0,0,10004
10000090,7002,2025-08-08 00:00:00,0,,0,0,10004
10000090,7002,2025-08-17 00:00:00,0,,0,0,10004
10000090,7002,2025-08-17 00:00:00,0,,0,0,10004
10000090,7002,2025-08-21 00:00:00,4,,0,4,10004
10000090,7002,2025-08-21 00:00:00,4,,0,4,10004
10000090,7002,2025-08-22 00:00:00,3,,0,3,10004
10000090,7002,2025-08-22 00:00:00,3,,0,3,10004
10000090,7002,2025-08-23 00:00:00,1,,0,1,10004
10000090,7002,2025-08-23 00:00:00,1,,0,1,10004
10000090,7002,2025-09-06 00:00:00,1,,0,1,10004
10000090,7002,2025-09-06 00:00:00,1,,0,1,10004
10000090,7002,2025-09-08 00:00:00,4,,0,4,10004
10000090,7002,2025-09-08 00:00:00,4,,0,4,10004
10000090,7002,2025-09-13 00:00:00,3,,0,3,10004
10000090,7002,2025-09-13 00:00:00,3,,0,3,10004
10000090,7002,2025-09-18 00:00:00,2,,0,2,10004
10000090,7002,2025-09-18 00:00:00,2,,0,2,10004
10000090,7003,2025-08-02 00:00:00,0,,0,0,10004
10000090,7003,2025-08-02 00:00:00,0,,0,0,10004
10000090,7003,2025-08-03 00:00:00,4,,0,4,10004
10000090,7003,2025-08-03 00:00:00,4,,0,4,10004
10000090,7003,2025-08-08 00:00:00,4,,0,4,10004
10000090,7003,2025-08-08 00:00:00,4,,0,4,10004
10000090,7003,2025-08-13 00:00:00,3,,0,3,10004
10000090,7003,2025-08-13 00:00:00,3,,0,3,10004
10000090,7003,2025-08-16 00:00:00,2,,0,2,10004
10000090,7003,2025-08-16 00:00:00,2,,0,2,10004
10000090,7003,2025-08-20 00:00:00,2,,0,2,10004
10000090,7003,2025-08-20 00:00:00,2,,0,2,10004
10000090,7003,2025-08-24 00:00:00,1,,0,1,10004
10000090,7003,2025-08-24 00:00:00,1,,0,1,10004
10000090,7003,2025-08-26 00:00:00,0,,0,0,10004
10000090,7003,2025-08-26 00:00:00,0,,0,0,10004
10000090,7003,2025-09-07 00:00:00,0,,0,0,10004
10000090,7003,2025-09-07 00:00:00,0,,0,0,10004
10000090,7003,2025-09-08 00:00:00,6,,0,6,10004
10000090,7003,2025-09-08 00:00:00,6,,0,6,10004
10000090,7003,2025-09-09 00:00:00,5,,0,5,10004
10000090,7003,2025-09-09 00:00:00,5,,0,5,10004
10000090,7003,2025-09-10 00:00:00,4,,0,4,10004
10000090,7003,2025-09-10 00:00:00,4,,0,4,10004
10000090,7003,2025-09-21 00:00:00,3,,0,3,10004
10000090,7003,2025-09-21 00:00:00,3,,0,3,10004
10000090,7004,2025-07-30 00:00:00,1,,0,1,10004
10000090,7004,2025-07-30 00:00:00,1,,0,1,10004
10000090,7004,2025-07-31 00:00:00,6,,0,6,10004
10000090,7004,2025-07-31 00:00:00,6,,0,6,10004
10000090,7004,2025-08-11 00:00:00,6,,0,6,10004
10000090,7004,2025-08-11 00:00:00,6,,0,6,10004
10000090,7004,2025-08-15 00:00:00,5,,0,5,10004
10000090,7004,2025-08-15 00:00:00,5,,0,5,10004
10000090,7004,2025-08-26 00:00:00,4,,0,4,10004
10000090,7004,2025-08-26 00:00:00,4,,0,4,10004
10000090,7004,2025-08-27 00:00:00,2,,0,2,10004
10000090,7004,2025-08-27 00:00:00,2,,0,2,10004
10000090,7004,2025-08-28 00:00:00,1,,0,1,10004
10000090,7004,2025-08-28 00:00:00,1,,0,1,10004
10000090,7004,2025-09-06 00:00:00,1,,0,1,10004
10000090,7004,2025-09-06 00:00:00,1,,0,1,10004
10000090,7004,2025-09-07 00:00:00,7,,0,7,10004
10000090,7004,2025-09-07 00:00:00,7,,0,7,10004
10000090,7004,2025-09-08 00:00:00,7,,0,7,10004
10000090,7004,2025-09-08 00:00:00,7,,0,7,10004
10000090,7004,2025-09-11 00:00:00,6,,0,6,10004
10000090,7004,2025-09-11 00:00:00,6,,0,6,10004
10000090,7004,2025-09-12 00:00:00,5,,0,5,10004
10000090,7004,2025-09-12 00:00:00,5,,0,5,10004
10000090,7004,2025-09-17 00:00:00,4,,0,4,10004
10000090,7004,2025-09-17 00:00:00,4,,0,4,10004
10000090,7004,2025-09-19 00:00:00,3,,0,3,10004
10000090,7004,2025-09-19 00:00:00,3,,0,3,10004
10000090,7005,2025-07-28 00:00:00,3,,0,3,10004
10000090,7005,2025-07-28 00:00:00,3,,0,3,10004
10000090,7005,2025-07-29 00:00:00,2,,0,2,10004
10000090,7005,2025-07-29 00:00:00,2,,0,2,10004
10000090,7005,2025-07-30 00:00:00,1,,0,1,10004
10000090,7005,2025-07-30 00:00:00,1,,0,1,10004
10000090,7005,2025-07-31 00:00:00,0,,0,0,10004
10000090,7005,2025-07-31 00:00:00,0,,0,0,10004
10000090,7005,2025-09-04 00:00:00,3,,0,3,10004
10000090,7005,2025-09-04 00:00:00,3,,0,3,10004
10000090,7005,2025-09-05 00:00:00,2,,0,2,10004
10000090,7005,2025-09-05 00:00:00,2,,0,2,10004
10000090,7005,2025-09-11 00:00:00,2,,0,2,10004
10000090,7005,2025-09-11 00:00:00,2,,0,2,10004
10000090,7005,2025-09-16 00:00:00,1,,0,1,10004
10000090,7005,2025-09-16 00:00:00,1,,0,1,10004
10000090,7005,2025-09-18 00:00:00,0,,0,0,10004
10000090,7005,2025-09-18 00:00:00,0,,0,0,10004
10000090,7006,2025-07-28 00:00:00,4,,0,4,10004
10000090,7006,2025-07-28 00:00:00,4,,0,4,10004
10000090,7006,2025-07-31 00:00:00,6,,0,6,10004
10000090,7006,2025-07-31 00:00:00,6,,0,6,10004
10000090,7006,2025-08-06 00:00:00,5,,0,5,10004
10000090,7006,2025-08-06 00:00:00,5,,0,5,10004
10000090,7006,2025-08-08 00:00:00,4,,0,4,10004
10000090,7006,2025-08-08 00:00:00,4,,0,4,10004
10000090,7006,2025-08-16 00:00:00,3,,0,3,10004
10000090,7006,2025-08-16 00:00:00,3,,0,3,10004
10000090,7006,2025-08-19 00:00:00,3,,0,3,10004
10000090,7006,2025-08-19 00:00:00,3,,0,3,10004
10000090,7006,2025-08-22 00:00:00,2,,0,2,10004
10000090,7006,2025-08-22 00:00:00,2,,0,2,10004
10000090,7006,2025-08-24 00:00:00,1,,0,1,10004
10000090,7006,2025-08-24 00:00:00,1,,0,1,10004
10000090,7006,2025-09-04 00:00:00,3,,0,3,10004
10000090,7006,2025-09-04 00:00:00,3,,0,3,10004
10000090,7006,2025-09-05 00:00:00,2,,0,2,10004
10000090,7006,2025-09-05 00:00:00,2,,0,2,10004
10000090,7006,2025-09-10 00:00:00,1,,0,1,10004
10000090,7006,2025-09-10 00:00:00,1,,0,1,10004
10000090,7006,2025-09-14 00:00:00,0,,0,0,10004
10000090,7006,2025-09-14 00:00:00,0,,0,0,10004
10000090,7006,2025-09-16 00:00:00,1,,0,1,10004
10000090,7006,2025-09-16 00:00:00,1,,0,1,10004
10000090,7007,2025-07-24 00:00:00,0,,0,0,10004
10000090,7007,2025-07-24 00:00:00,0,,0,0,10004
10000090,7007,2025-07-26 00:00:00,3,,0,3,10004
10000090,7007,2025-07-26 00:00:00,3,,0,3,10004
10000090,7007,2025-07-27 00:00:00,2,,0,2,10004
10000090,7007,2025-07-27 00:00:00,2,,0,2,10004
10000090,7007,2025-08-09 00:00:00,2,,0,2,10004
10000090,7007,2025-08-09 00:00:00,2,,0,2,10004
10000090,7007,2025-08-11 00:00:00,2,,0,2,10004
10000090,7007,2025-08-11 00:00:00,2,,0,2,10004
10000090,7007,2025-09-01 00:00:00,1,,0,1,10004
10000090,7007,2025-09-01 00:00:00,1,,0,1,10004
10000090,7007,2025-09-03 00:00:00,1,,0,1,10004
10000090,7007,2025-09-03 00:00:00,1,,0,1,10004
10000090,7007,2025-09-04 00:00:00,3,,0,3,10004
10000090,7007,2025-09-04 00:00:00,3,,0,3,10004
10000090,7007,2025-09-11 00:00:00,2,,0,2,10004
10000090,7007,2025-09-11 00:00:00,2,,0,2,10004
10000090,7008,2025-07-29 00:00:00,0,,0,0,10004
10000090,7008,2025-07-29 00:00:00,0,,0,0,10004
10000090,7008,2025-07-30 00:00:00,2,,0,2,10004
10000090,7008,2025-07-30 00:00:00,2,,0,2,10004
10000090,7008,2025-09-01 00:00:00,1,,0,1,10004
10000090,7008,2025-09-01 00:00:00,1,,0,1,10004
10000090,7008,2025-09-17 00:00:00,0,,0,0,10004
10000090,7008,2025-09-17 00:00:00,0,,0,0,10004
10000090,7009,2025-07-26 00:00:00,0,,0,0,10004
10000090,7009,2025-07-26 00:00:00,0,,0,0,10004
10000090,7009,2025-07-27 00:00:00,0,,0,0,10004
10000090,7009,2025-07-27 00:00:00,0,,0,0,10004
10000090,7009,2025-07-28 00:00:00,7,,0,7,10004
10000090,7009,2025-07-28 00:00:00,7,,0,7,10004
10000090,7009,2025-07-31 00:00:00,6,,0,6,10004
10000090,7009,2025-07-31 00:00:00,6,,0,6,10004
10000090,7009,2025-08-02 00:00:00,5,,0,5,10004
10000090,7009,2025-08-02 00:00:00,5,,0,5,10004
10000090,7009,2025-08-03 00:00:00,4,,0,4,10004
10000090,7009,2025-08-03 00:00:00,4,,0,4,10004
10000090,7009,2025-08-04 00:00:00,6,,0,6,10004
10000090,7009,2025-08-04 00:00:00,6,,0,6,10004
10000090,7009,2025-08-05 00:00:00,5,,0,5,10004
10000090,7009,2025-08-05 00:00:00,5,,0,5,10004
10000090,7009,2025-08-08 00:00:00,4,,0,4,10004
10000090,7009,2025-08-08 00:00:00,4,,0,4,10004
10000090,7009,2025-08-09 00:00:00,2,,0,2,10004
10000090,7009,2025-08-09 00:00:00,2,,0,2,10004
10000090,7009,2025-09-05 00:00:00,2,,0,2,10004
10000090,7009,2025-09-05 00:00:00,2,,0,2,10004
10000090,7009,2025-09-06 00:00:00,1,,0,1,10004
10000090,7009,2025-09-06 00:00:00,1,,0,1,10004
10000090,7009,2025-09-07 00:00:00,1,,0,1,10004
10000090,7009,2025-09-07 00:00:00,1,,0,1,10004
10000090,7009,2025-09-08 00:00:00,5,,0,5,10004
10000090,7009,2025-09-08 00:00:00,5,,0,5,10004
10000090,7009,2025-09-10 00:00:00,4,,0,4,10004
10000090,7009,2025-09-10 00:00:00,4,,0,4,10004
10000090,7009,2025-09-13 00:00:00,3,,0,3,10004
10000090,7009,2025-09-13 00:00:00,3,,0,3,10004
10000090,7009,2025-09-20 00:00:00,2,,0,2,10004
10000090,7009,2025-09-20 00:00:00,2,,0,2,10004
10000090,7009,2025-09-22 00:00:00,1,,0,1,10004
10000090,7009,2025-09-22 00:00:00,1,,0,1,10004
10000090,7012,2025-07-29 00:00:00,0,,0,0,10004
10000090,7012,2025-07-29 00:00:00,0,,0,0,10004
10000090,7012,2025-07-30 00:00:00,6,,0,6,10004
10000090,7012,2025-07-30 00:00:00,6,,0,6,10004
10000090,7012,2025-08-02 00:00:00,6,,0,6,10004
10000090,7012,2025-08-02 00:00:00,6,,0,6,10004
10000090,7012,2025-08-03 00:00:00,8,,0,8,10004
10000090,7012,2025-08-03 00:00:00,8,,0,8,10004
10000090,7012,2025-08-09 00:00:00,7,,0,7,10004
10000090,7012,2025-08-09 00:00:00,7,,0,7,10004
10000090,7012,2025-08-16 00:00:00,6,,0,6,10004
10000090,7012,2025-08-16 00:00:00,6,,0,6,10004
10000090,7012,2025-08-17 00:00:00,5,,0,5,10004
10000090,7012,2025-08-17 00:00:00,5,,0,5,10004
10000090,7012,2025-08-20 00:00:00,4,,0,4,10004
10000090,7012,2025-08-20 00:00:00,4,,0,4,10004
10000090,7012,2025-08-25 00:00:00,2,,0,2,10004
10000090,7012,2025-08-25 00:00:00,2,,0,2,10004
10000090,7012,2025-08-30 00:00:00,1,,0,1,10004
10000090,7012,2025-08-30 00:00:00,1,,0,1,10004
10000090,7012,2025-09-03 00:00:00,3,,0,3,10004
10000090,7012,2025-09-03 00:00:00,3,,0,3,10004
10000090,7012,2025-09-09 00:00:00,2,,0,2,10004
10000090,7012,2025-09-09 00:00:00,2,,0,2,10004
10000090,7012,2025-09-14 00:00:00,0,,0,0,10004
10000090,7012,2025-09-14 00:00:00,0,,0,0,10004
10000090,7015,2025-07-24 00:00:00,0,,0,0,10004
10000090,7015,2025-07-24 00:00:00,0,,0,0,10004
10000090,7015,2025-07-26 00:00:00,3,,0,3,10004
10000090,7015,2025-07-26 00:00:00,3,,0,3,10004
10000090,7015,2025-07-29 00:00:00,2,,0,2,10004
10000090,7015,2025-07-29 00:00:00,2,,0,2,10004
10000090,7015,2025-07-30 00:00:00,1,,0,1,10004
10000090,7015,2025-07-30 00:00:00,1,,0,1,10004
10000090,7015,2025-08-01 00:00:00,0,,0,0,10004
10000090,7015,2025-08-01 00:00:00,0,,0,0,10004
10000090,7015,2025-09-07 00:00:00,0,,0,0,10004
10000090,7015,2025-09-07 00:00:00,0,,0,0,10004
10000090,7015,2025-09-08 00:00:00,2,,0,2,10004
10000090,7015,2025-09-08 00:00:00,2,,0,2,10004
10000090,7015,2025-09-14 00:00:00,1,,0,1,10004
10000090,7015,2025-09-14 00:00:00,1,,0,1,10004
10000090,7015,2025-09-16 00:00:00,1,,0,1,10004
10000090,7015,2025-09-16 00:00:00,1,,0,1,10004
10000090,7017,2025-07-29 00:00:00,0,,0,0,10004
10000090,7017,2025-07-29 00:00:00,0,,0,0,10004
10000090,7017,2025-07-30 00:00:00,2,,0,2,10004
10000090,7017,2025-07-30 00:00:00,2,,0,2,10004
10000090,7017,2025-07-31 00:00:00,2,,0,2,10004
10000090,7017,2025-07-31 00:00:00,2,,0,2,10004
10000090,7017,2025-08-10 00:00:00,2,,0,2,10004
10000090,7017,2025-08-10 00:00:00,2,,0,2,10004
10000090,7017,2025-08-12 00:00:00,1,,0,1,10004
10000090,7017,2025-08-12 00:00:00,1,,0,1,10004
10000090,7017,2025-08-13 00:00:00,0,,0,0,10004
10000090,7017,2025-08-13 00:00:00,0,,0,0,10004
10000090,7019,2025-08-03 00:00:00,0,,0,0,10004
10000090,7019,2025-08-03 00:00:00,0,,0,0,10004
10000090,7019,2025-08-06 00:00:00,3,,0,3,10004
10000090,7019,2025-08-06 00:00:00,3,,0,3,10004
10000090,7019,2025-08-08 00:00:00,3,,0,3,10004
10000090,7019,2025-08-08 00:00:00,3,,0,3,10004
10000090,7019,2025-08-11 00:00:00,2,,0,2,10004
10000090,7019,2025-08-11 00:00:00,2,,0,2,10004
10000090,7019,2025-08-18 00:00:00,1,,0,1,10004
10000090,7019,2025-08-18 00:00:00,1,,0,1,10004
10000090,7019,2025-08-27 00:00:00,0,,0,0,10004
10000090,7019,2025-08-27 00:00:00,0,,0,0,10004
10000090,7019,2025-09-09 00:00:00,0,,0,0,10004
10000090,7019,2025-09-09 00:00:00,0,,0,0,10004
10000090,7019,2025-09-10 00:00:00,2,,0,2,10004
10000090,7019,2025-09-10 00:00:00,2,,0,2,10004
10000090,7049,2025-07-30 00:00:00,1,,0,1,10004
10000090,7049,2025-07-30 00:00:00,1,,0,1,10004
10000090,7049,2025-07-31 00:00:00,3,,0,3,10004
10000090,7049,2025-07-31 00:00:00,3,,0,3,10004
10000090,7049,2025-08-04 00:00:00,2,,0,2,10004
10000090,7049,2025-08-04 00:00:00,2,,0,2,10004
10000090,7049,2025-08-12 00:00:00,1,,0,1,10004
10000090,7049,2025-08-12 00:00:00,1,,0,1,10004
10000090,7049,2025-08-14 00:00:00,0,,0,0,10004
10000090,7049,2025-08-14 00:00:00,0,,0,0,10004
10000090,7049,2025-08-17 00:00:00,0,,0,0,10004
10000090,7049,2025-08-17 00:00:00,0,,0,0,10004
10000090,7049,2025-08-18 00:00:00,1,,0,1,10004
10000090,7049,2025-08-18 00:00:00,1,,0,1,10004
10000090,7049,2025-08-19 00:00:00,1,,0,1,10004
10000090,7049,2025-08-19 00:00:00,1,,0,1,10004
10000090,7049,2025-08-22 00:00:00,0,,0,0,10004
10000090,7049,2025-08-22 00:00:00,0,,0,0,10004
10000090,7049,2025-09-07 00:00:00,0,,0,0,10004
10000090,7049,2025-09-07 00:00:00,0,,0,0,10004
10000090,7049,2025-09-08 00:00:00,2,,0,2,10004
10000090,7049,2025-09-08 00:00:00,2,,0,2,10004
10000090,7049,2025-09-12 00:00:00,2,,0,2,10004
10000090,7049,2025-09-12 00:00:00,2,,0,2,10004
10000090,7050,2025-07-27 00:00:00,0,,0,0,10004
10000090,7050,2025-07-27 00:00:00,0,,0,0,10004
10000090,7050,2025-07-28 00:00:00,2,,0,2,10004
10000090,7050,2025-07-28 00:00:00,2,,0,2,10004
10000090,7050,2025-07-29 00:00:00,2,,0,2,10004
10000090,7050,2025-07-29 00:00:00,2,,0,2,10004
10000090,7050,2025-08-05 00:00:00,1,,0,1,10004
10000090,7050,2025-08-05 00:00:00,1,,0,1,10004
10000090,7050,2025-08-18 00:00:00,1,,0,1,10004
10000090,7050,2025-08-18 00:00:00,1,,0,1,10004
10000090,7050,2025-08-19 00:00:00,2,,0,2,10004
10000090,7050,2025-08-19 00:00:00,2,,0,2,10004
10000090,7050,2025-08-29 00:00:00,1,,0,1,10004
10000090,7050,2025-08-29 00:00:00,1,,0,1,10004
10000090,7050,2025-09-04 00:00:00,1,,0,1,10004
10000090,7050,2025-09-04 00:00:00,1,,0,1,10004
10000090,7050,2025-09-05 00:00:00,3,,0,3,10004
10000090,7050,2025-09-05 00:00:00,3,,0,3,10004
10000090,7050,2025-09-06 00:00:00,1,,0,1,10004
10000090,7050,2025-09-06 00:00:00,1,,0,1,10004
10000090,7050,2025-09-08 00:00:00,3,,0,3,10004
10000090,7050,2025-09-08 00:00:00,3,,0,3,10004
10000090,7050,2025-09-12 00:00:00,2,,0,2,10004
10000090,7050,2025-09-12 00:00:00,2,,0,2,10004
10000090,7052,2025-07-29 00:00:00,3,,0,3,10004
10000090,7052,2025-07-29 00:00:00,3,,0,3,10004
10000090,7052,2025-08-05 00:00:00,2,,0,2,10004
10000090,7052,2025-08-05 00:00:00,2,,0,2,10004
10000090,7052,2025-08-11 00:00:00,1,,0,1,10004
10000090,7052,2025-08-11 00:00:00,1,,0,1,10004
10000090,7052,2025-08-17 00:00:00,0,,0,0,10004
10000090,7052,2025-08-17 00:00:00,0,,0,0,10004
10000090,9006,2025-07-22 00:00:00,75,,0,75,10004
10000090,9006,2025-07-22 00:00:00,75,,0,75,10004
10000090,9006,2025-07-24 00:00:00,68,,0,68,10004
10000090,9006,2025-07-24 00:00:00,68,,0,68,10004
10000090,9006,2025-07-26 00:00:00,62,2025-07-26 00:00:00,-2,64,10004
10000090,9006,2025-07-26 00:00:00,62,2025-07-26 00:00:00,-2,64,10004
10000090,9006,2025-07-27 00:00:00,52,,0,52,10004
10000090,9006,2025-07-27 00:00:00,52,,0,52,10004
10000090,9006,2025-07-28 00:00:00,39,,0,39,10004
10000090,9006,2025-07-28 00:00:00,39,,0,39,10004
10000090,9006,2025-07-29 00:00:00,26,,0,26,10004
10000090,9006,2025-07-29 00:00:00,26,,0,26,10004
10000090,9006,2025-07-30 00:00:00,18,,0,18,10004
10000090,9006,2025-07-30 00:00:00,18,,0,18,10004
10000090,9006,2025-07-31 00:00:00,16,,0,16,10004
10000090,9006,2025-07-31 00:00:00,16,,0,16,10004
10000090,9006,2025-08-02 00:00:00,10,,0,10,10004
10000090,9006,2025-08-02 00:00:00,10,,0,10,10004
10000090,9006,2025-08-03 00:00:00,5,2025-08-03 00:00:00,-1,6,10004
10000090,9006,2025-08-03 00:00:00,5,2025-08-03 00:00:00,-1,6,10004
10000090,9006,2025-08-04 00:00:00,3,,0,3,10004
10000090,9006,2025-08-04 00:00:00,3,,0,3,10004
10000090,9006,2025-08-05 00:00:00,0,,0,0,10004
10000090,9006,2025-08-05 00:00:00,0,,0,0,10004
10000090,9006,2025-08-13 00:00:00,13,,0,13,10004
10000090,9006,2025-08-13 00:00:00,13,,0,13,10004
10000090,9006,2025-08-17 00:00:00,8,,0,8,10004
10000090,9006,2025-08-17 00:00:00,8,,0,8,10004
10000090,9006,2025-08-18 00:00:00,7,,0,7,10004
10000090,9006,2025-08-18 00:00:00,7,,0,7,10004
10000090,9006,2025-08-20 00:00:00,6,,0,6,10004
10000090,9006,2025-08-20 00:00:00,6,,0,6,10004
10000090,9006,2025-08-25 00:00:00,4,,0,4,10004
10000090,9006,2025-08-25 00:00:00,4,,0,4,10004
10000090,9006,2025-08-26 00:00:00,3,,0,3,10004
10000090,9006,2025-08-26 00:00:00,3,,0,3,10004
10000090,9006,2025-08-30 00:00:00,53,,0,53,10004
10000090,9006,2025-08-30 00:00:00,53,,0,53,10004
10000090,9006,2025-09-02 00:00:00,74,2025-09-02 00:00:00,-4,78,10004
10000090,9006,2025-09-02 00:00:00,74,2025-09-02 00:00:00,-4,78,10004
10000090,9006,2025-09-03 00:00:00,67,,0,67,10004
10000090,9006,2025-09-03 00:00:00,67,,0,67,10004
10000090,9006,2025-09-04 00:00:00,55,,0,55,10004
10000090,9006,2025-09-04 00:00:00,55,,0,55,10004
10000090,9006,2025-09-06 00:00:00,40,,0,40,10004
10000090,9006,2025-09-06 00:00:00,40,,0,40,10004
10000090,9006,2025-09-07 00:00:00,25,,0,25,10004
10000090,9006,2025-09-07 00:00:00,25,,0,25,10004
10000090,9006,2025-09-08 00:00:00,19,2025-09-08 00:00:00,-2,21,10004
10000090,9006,2025-09-08 00:00:00,19,2025-09-08 00:00:00,-2,21,10004
10000090,9006,2025-09-09 00:00:00,12,,0,12,10004
10000090,9006,2025-09-09 00:00:00,12,,0,12,10004
10000090,9006,2025-09-10 00:00:00,11,,0,11,10004
10000090,9006,2025-09-10 00:00:00,11,,0,11,10004
10000090,9006,2025-09-11 00:00:00,10,,0,10,10004
10000090,9006,2025-09-11 00:00:00,10,,0,10,10004
10000090,9006,2025-09-13 00:00:00,8,,0,8,10004
10000090,9006,2025-09-13 00:00:00,8,,0,8,10004
10000090,9006,2025-09-16 00:00:00,6,,0,6,10004
10000090,9006,2025-09-16 00:00:00,6,,0,6,10004
10000090,9006,2025-09-17 00:00:00,5,,0,5,10004
10000090,9006,2025-09-17 00:00:00,5,,0,5,10004
10000092,7001,2025-07-27 00:00:00,1,,0,1,10004
10000092,7001,2025-07-27 00:00:00,1,,0,1,10004
10000092,7001,2025-07-28 00:00:00,6,,0,6,10004
10000092,7001,2025-07-28 00:00:00,6,,0,6,10004
10000092,7001,2025-08-15 00:00:00,5,,0,5,10004
10000092,7001,2025-08-15 00:00:00,5,,0,5,10004
10000092,7001,2025-08-30 00:00:00,3,,0,3,10004
10000092,7001,2025-08-30 00:00:00,3,,0,3,10004
10000092,7001,2025-09-09 00:00:00,3,,0,3,10004
10000092,7001,2025-09-09 00:00:00,3,,0,3,10004
10000092,7001,2025-09-10 00:00:00,7,,0,7,10004
10000092,7001,2025-09-10 00:00:00,7,,0,7,10004
10000092,7001,2025-09-13 00:00:00,6,,0,6,10004
10000092,7001,2025-09-13 00:00:00,6,,0,6,10004
10000092,7001,2025-09-14 00:00:00,6,,0,6,10004
10000092,7001,2025-09-14 00:00:00,6,,0,6,10004
10000092,7002,2025-07-28 00:00:00,0,,0,0,10004
10000092,7002,2025-07-28 00:00:00,0,,0,0,10004
10000092,7002,2025-07-29 00:00:00,4,,0,4,10004
10000092,7002,2025-07-29 00:00:00,4,,0,4,10004
10000092,7002,2025-07-31 00:00:00,2,,0,2,10004
10000092,7002,2025-07-31 00:00:00,2,,0,2,10004
10000092,7002,2025-08-01 00:00:00,1,,0,1,10004
10000092,7002,2025-08-01 00:00:00,1,,0,1,10004
10000092,7002,2025-08-09 00:00:00,0,,0,0,10004
10000092,7002,2025-08-09 00:00:00,0,,0,0,10004
10000092,7002,2025-09-06 00:00:00,0,,0,0,10004
10000092,7002,2025-09-06 00:00:00,0,,0,0,10004
10000092,7002,2025-09-08 00:00:00,6,,0,6,10004
10000092,7002,2025-09-08 00:00:00,6,,0,6,10004
10000092,7002,2025-09-15 00:00:00,4,,0,4,10004
10000092,7002,2025-09-15 00:00:00,4,,0,4,10004
10000092,7002,2025-09-22 00:00:00,3,,0,3,10004
10000092,7002,2025-09-22 00:00:00,3,,0,3,10004
10000092,7003,2025-08-02 00:00:00,0,,0,0,10004
10000092,7003,2025-08-02 00:00:00,0,,0,0,10004
10000092,7003,2025-08-03 00:00:00,4,,0,4,10004
10000092,7003,2025-08-03 00:00:00,4,,0,4,10004
10000092,7003,2025-08-04 00:00:00,4,,0,4,10004
10000092,7003,2025-08-04 00:00:00,4,,0,4,10004
10000092,7003,2025-08-06 00:00:00,6,,0,6,10004
10000092,7003,2025-08-06 00:00:00,6,,0,6,10004
10000092,7003,2025-08-08 00:00:00,6,,0,6,10004
10000092,7003,2025-08-08 00:00:00,6,,0,6,10004
10000092,7003,2025-08-09 00:00:00,5,,0,5,10004
10000092,7003,2025-08-09 00:00:00,5,,0,5,10004
10000092,7003,2025-08-12 00:00:00,4,,0,4,10004
10000092,7003,2025-08-12 00:00:00,4,,0,4,10004
10000092,7003,2025-08-16 00:00:00,2,,0,2,10004
10000092,7003,2025-08-16 00:00:00,2,,0,2,10004
10000092,7003,2025-08-18 00:00:00,1,,0,1,10004
10000092,7003,2025-08-18 00:00:00,1,,0,1,10004
10000092,7003,2025-09-07 00:00:00,1,,0,1,10004
10000092,7003,2025-09-07 00:00:00,1,,0,1,10004
10000092,7003,2025-09-08 00:00:00,6,,0,6,10004
10000092,7003,2025-09-08 00:00:00,6,,0,6,10004
10000092,7003,2025-09-09 00:00:00,6,,0,6,10004
10000092,7003,2025-09-09 00:00:00,6,,0,6,10004
10000092,7003,2025-09-10 00:00:00,5,,0,5,10004
