Material,Plant,created On,Daily_Sales,Ph1
20013206,7004,2025-08-04 00:00:00,1,10004
20013206,7004,2025-08-24 00:00:00,1,10004
20013206,7004,2025-08-31 00:00:00,1,10004
20013206,7004,2025-09-04 00:00:00,1,10004
20013206,7005,2025-09-10 00:00:00,1,10004
20013206,7006,2025-07-27 00:00:00,1,10004
20013206,7006,2025-09-08 00:00:00,1,10004
20013206,7006,2025-09-19 00:00:00,1,10004
20013206,7006,2025-09-20 00:00:00,1,10004
20013206,7007,2025-07-09 00:00:00,1,10004
20013206,7007,2025-07-24 00:00:00,1,10004
20013206,7007,2025-08-19 00:00:00,1,10004
20013206,7008,2025-07-17 00:00:00,1,10004
20013206,7008,2025-07-24 00:00:00,1,10004
20013206,7008,2025-08-16 00:00:00,1,10004
20013206,7009,2025-07-12 00:00:00,2,10004
20013206,7009,2025-07-17 00:00:00,1,10004
20013206,7009,2025-08-11 00:00:00,1,10004
20013206,7009,2025-08-25 00:00:00,1,10004
20013206,7009,2025-08-30 00:00:00,1,10004
20013206,7012,2025-06-24 00:00:00,1,10004
20013206,7012,2025-08-04 00:00:00,1,10004
20013206,7012,2025-08-21 00:00:00,1,10004
20013206,7012,2025-08-31 00:00:00,1,10004
20013206,7012,2025-09-15 00:00:00,1,10004
20013206,7015,2025-07-03 00:00:00,1,10004
20013206,7015,2025-07-09 00:00:00,1,10004
20013206,7015,2025-08-06 00:00:00,1,10004
20013206,7015,2025-09-16 00:00:00,1,10004
20013206,7033,2025-09-22 00:00:00,1,10004
20013206,7049,2025-07-02 00:00:00,1,10004
20013206,7049,2025-07-26 00:00:00,1,10004
20013206,7049,2025-08-10 00:00:00,1,10004
20013206,7049,2025-09-06 00:00:00,2,10004
20013206,7050,2025-08-13 00:00:00,1,10004
20013206,9006,2025-07-16 00:00:00,2,10004
20013206,9006,2025-07-18 00:00:00,1,10004
20013206,9006,2025-07-19 00:00:00,1,10004
20013206,9006,2025-07-20 00:00:00,1,10004
20013206,9006,2025-07-24 00:00:00,2,10004
20013206,9006,2025-07-26 00:00:00,2,10004
20013206,9006,2025-07-28 00:00:00,2,10004
20013206,9006,2025-08-03 00:00:00,1,10004
20013206,9006,2025-08-04 00:00:00,4,10004
20013206,9006,2025-08-06 00:00:00,1,10004
20013206,9006,2025-08-09 00:00:00,2,10004
20013206,9006,2025-08-10 00:00:00,1,10004
20013206,9006,2025-08-12 00:00:00,1,10004
20013206,9006,2025-08-16 00:00:00,4,10004
20013206,9006,2025-08-19 00:00:00,1,10004
20013206,9006,2025-08-20 00:00:00,1,10004
20013207,7005,2025-09-09 00:00:00,1,10004
20013207,7007,2025-06-23 00:00:00,1,10004
20013207,7009,2025-08-22 00:00:00,1,10004
20013207,7009,2025-09-08 00:00:00,1,10004
20013207,7015,2025-08-28 00:00:00,1,10004
20013207,7017,2025-09-03 00:00:00,1,10004
20013207,7052,2025-08-07 00:00:00,1,10004
20013210,7002,2025-09-13 00:00:00,1,10004
20013210,7003,2025-06-28 00:00:00,1,10004
20013210,7003,2025-07-03 00:00:00,1,10004
20013210,7003,2025-07-15 00:00:00,1,10004
20013210,7003,2025-07-18 00:00:00,1,10004
20013210,7003,2025-07-24 00:00:00,1,10004
20013210,7004,2025-07-18 00:00:00,1,10004
20013210,7004,2025-09-02 00:00:00,1,10004
20013210,7004,2025-09-22 00:00:00,1,10004
20013210,7007,2025-07-27 00:00:00,1,10004
20013210,7009,2025-08-27 00:00:00,1,10004
20013210,7009,2025-08-30 00:00:00,1,10004
20013210,7012,2025-08-05 00:00:00,1,10004
20013210,7012,2025-08-11 00:00:00,1,10004
20013210,7017,2025-08-01 00:00:00,1,10004
20013210,7017,2025-08-02 00:00:00,1,10004
20013210,7017,2025-08-10 00:00:00,1,10004
20013210,7017,2025-08-19 00:00:00,1,10004
20013211,7001,2025-09-15 00:00:00,1,10004
20013211,7003,2025-06-26 00:00:00,1,10004
20013211,7003,2025-07-07 00:00:00,1,10004
20013211,7003,2025-07-10 00:00:00,1,10004
20013211,7003,2025-07-16 00:00:00,2,10004
20013211,7007,2025-08-03 00:00:00,1,10004
20013211,7007,2025-08-14 00:00:00,1,10004
20013211,7017,2025-07-16 00:00:00,1,10004
20013211,7017,2025-07-26 00:00:00,1,10004
20013211,7049,2025-07-02 00:00:00,1,10004
20013211,9006,2025-08-18 00:00:00,1,10004
20013214,7002,2025-09-20 00:00:00,1,10004
20013217,7002,2025-07-16 00:00:00,1,10004
20013222,7002,2025-07-11 00:00:00,1,10004
20013222,7004,2025-08-29 00:00:00,1,10004
20013222,7006,2025-07-17 00:00:00,1,10004
20013222,7015,2025-07-03 00:00:00,1,10004
20013222,7019,2025-09-12 00:00:00,1,10004
20013222,7050,2025-08-08 00:00:00,1,10004
20013222,9006,2025-07-15 00:00:00,1,10004
20013222,9006,2025-07-16 00:00:00,1,10004
20013222,9006,2025-09-20 00:00:00,1,10004
20013491,7001,2025-08-01 00:00:00,1,10004
20013491,7001,2025-08-03 00:00:00,1,10004
20013491,7001,2025-08-15 00:00:00,2,10004
20013491,7002,2025-08-17 00:00:00,1,10004
20013491,7002,2025-08-19 00:00:00,1,10004
20013491,7002,2025-08-20 00:00:00,2,10004
20013491,7002,2025-08-21 00:00:00,1,10004
20013491,7002,2025-08-24 00:00:00,1,10004
20013491,7003,2025-08-04 00:00:00,1,10004
20013491,7003,2025-08-05 00:00:00,1,10004
20013491,7003,2025-08-06 00:00:00,1,10004
20013491,7004,2025-08-11 00:00:00,1,10004
20013491,7004,2025-08-25 00:00:00,1,10004
20013491,7005,2025-08-24 00:00:00,1,10004
20013491,7005,2025-09-08 00:00:00,1,10004
20013491,7006,2025-08-04 00:00:00,1,10004
20013491,7006,2025-08-29 00:00:00,1,10004
20013491,7007,2025-08-14 00:00:00,1,10004
20013491,7007,2025-08-24 00:00:00,1,10004
20013491,7008,2025-08-12 00:00:00,1,10004
20013491,7008,2025-08-19 00:00:00,1,10004
20013491,7009,2025-08-07 00:00:00,1,10004
20013491,7009,2025-08-12 00:00:00,1,10004
20013491,7009,2025-08-16 00:00:00,1,10004
20013491,7009,2025-09-02 00:00:00,1,10004
20013491,7009,2025-09-11 00:00:00,1,10004
20013491,7009,2025-09-21 00:00:00,1,10004
20013491,7012,2025-08-16 00:00:00,1,10004
20013491,7012,2025-08-23 00:00:00,1,10004
20013491,7015,2025-08-11 00:00:00,1,10004
20013491,7015,2025-08-18 00:00:00,1,10004
20013491,7015,2025-08-22 00:00:00,-1,10004
20013491,7015,2025-08-28 00:00:00,1,10004
20013491,7017,2025-08-20 00:00:00,1,10004
20013491,7017,2025-08-28 00:00:00,1,10004
20013491,7019,2025-09-14 00:00:00,1,10004
20013491,7049,2025-08-19 00:00:00,1,10004
20013491,7049,2025-08-20 00:00:00,1,10004
20013491,7052,2025-08-07 00:00:00,1,10004
20013491,7052,2025-08-10 00:00:00,1,10004
20013491,7052,2025-08-15 00:00:00,1,10004
20013491,7052,2025-08-29 00:00:00,1,10004
20013491,9006,2025-08-10 00:00:00,1,10004
20013491,9006,2025-08-11 00:00:00,1,10004
20013491,9006,2025-08-17 00:00:00,1,10004
20013491,9006,2025-08-18 00:00:00,1,10004
20013491,9006,2025-08-19 00:00:00,1,10004
20013491,9006,2025-08-20 00:00:00,1,10004
20013491,9006,2025-08-27 00:00:00,2,10004
20013491,9006,2025-08-29 00:00:00,1,10004
20013491,9006,2025-08-30 00:00:00,1,10004
20013491,9006,2025-09-02 00:00:00,1,10004
20013491,9006,2025-09-07 00:00:00,1,10004
20013494,9006,2025-09-22 00:00:00,2,10004
20016450,7004,2025-08-22 00:00:00,1,10004
20016450,7009,2025-07-28 00:00:00,1,10004
20016450,7015,2025-07-03 00:00:00,1,10004
20016454,7012,2025-08-19 00:00:00,1,10004
20016454,9006,2025-07-15 00:00:00,1,10004
20016454,9006,2025-07-16 00:00:00,1,10004
20016473,7009,2025-08-04 00:00:00,1,10004
20016475,7006,2025-09-13 00:00:00,1,10004
20016485,7001,2025-08-15 00:00:00,1,10004
20016485,7005,2025-07-19 00:00:00,1,10004
20016485,7008,2025-09-17 00:00:00,1,10004
20016485,7009,2025-09-17 00:00:00,1,10004
20016485,7012,2025-09-10 00:00:00,1,10004
20016485,7017,2025-08-31 00:00:00,1,10004
20016485,7019,2025-08-07 00:00:00,2,10004
20016485,7019,2025-08-09 00:00:00,1,10004
20016485,7052,2025-09-13 00:00:00,1,10004
20016485,9006,2025-07-17 00:00:00,1,10004
20016485,9006,2025-07-21 00:00:00,1,10004
20016485,9006,2025-07-22 00:00:00,1,10004
20016485,9006,2025-07-26 00:00:00,1,10004
20016485,9006,2025-07-28 00:00:00,1,10004
20016485,9006,2025-07-30 00:00:00,1,10004
20016485,9006,2025-07-31 00:00:00,1,10004
20016485,9006,2025-08-01 00:00:00,1,10004
20016485,9006,2025-08-02 00:00:00,1,10004
20016485,9006,2025-08-18 00:00:00,2,10004
20016485,9006,2025-08-19 00:00:00,1,10004
20016485,9006,2025-08-20 00:00:00,1,10004
20016485,9006,2025-08-22 00:00:00,1,10004
20016485,9006,2025-09-13 00:00:00,1,10004
20016485,9006,2025-09-21 00:00:00,2,10004
20016485,9006,2025-09-22 00:00:00,1,10004
20016491,7001,2025-07-08 00:00:00,1,10004
20016491,7001,2025-08-22 00:00:00,1,10004
20016491,7001,2025-09-15 00:00:00,1,10004
20016491,7002,2025-07-11 00:00:00,1,10004
20016491,7002,2025-08-03 00:00:00,1,10004
20016491,7002,2025-08-19 00:00:00,1,10004
20016491,7004,2025-08-21 00:00:00,1,10004
20016491,7005,2025-08-02 00:00:00,1,10004
20016491,7006,2025-06-27 00:00:00,1,10004
20016491,7006,2025-09-15 00:00:00,1,10004
20016491,7007,2025-07-15 00:00:00,1,10004
20016491,7009,2025-09-18 00:00:00,1,10004
20016491,7019,2025-09-05 00:00:00,1,10004
20016491,7049,2025-08-15 00:00:00,1,10004
20016491,9006,2025-07-07 00:00:00,1,10004
20016491,9006,2025-07-16 00:00:00,1,10004
20016491,9006,2025-07-20 00:00:00,1,10004
20016491,9006,2025-09-17 00:00:00,1,10004
20016491,9006,2025-09-18 00:00:00,1,10004
20016492,7002,2025-06-27 00:00:00,1,10004
20016492,7002,2025-07-17 00:00:00,1,10004
20016492,7004,2025-08-17 00:00:00,1,10004
20016492,7004,2025-08-26 00:00:00,1,10004
20016492,7004,2025-09-10 00:00:00,1,10004
20016492,7006,2025-07-03 00:00:00,2,10004
20016492,7006,2025-08-02 00:00:00,1,10004
20016492,7006,2025-08-09 00:00:00,1,10004
20016492,7007,2025-08-06 00:00:00,1,10004
20016492,7049,2025-09-06 00:00:00,1,10004
20016492,7050,2025-08-03 00:00:00,1,10004
20016492,7050,2025-08-16 00:00:00,1,10004
20016492,7050,2025-08-23 00:00:00,1,10004
20016492,9006,2025-07-15 00:00:00,1,10004
20016492,9006,2025-07-16 00:00:00,1,10004
20016492,9006,2025-07-19 00:00:00,1,10004
20016492,9006,2025-08-18 00:00:00,1,10004
20016504,7009,2025-08-17 00:00:00,1,10004
20016505,7008,2025-07-17 00:00:00,1,10004
20016505,7008,2025-07-24 00:00:00,1,10004
20016505,7008,2025-08-02 00:00:00,1,10004
20016505,7008,2025-08-06 00:00:00,-1,10004
20016505,7008,2025-08-10 00:00:00,1,10004
20016505,7008,2025-08-16 00:00:00,-1,10004
20016505,7008,2025-09-12 00:00:00,1,10004
20016505,7017,2025-07-13 00:00:00,1,10004
20016505,7017,2025-09-01 00:00:00,1,10004
20016505,7019,2025-07-11 00:00:00,1,10004
20016505,7019,2025-07-23 00:00:00,1,10004
20016505,7019,2025-07-25 00:00:00,-1,10004
20016505,7049,2025-07-11 00:00:00,1,10004
20016505,7049,2025-07-12 00:00:00,-1,10004
20016508,7003,2025-08-15 00:00:00,1,10004
20016508,7006,2025-09-18 00:00:00,1,10004
20016510,7007,2025-09-04 00:00:00,1,10004
20016510,7007,2025-09-17 00:00:00,-1,10004
20016510,7009,2025-07-27 00:00:00,1,10004
20016510,7009,2025-08-22 00:00:00,1,10004
20016510,7017,2025-09-16 00:00:00,1,10004
20016511,7001,2025-07-03 00:00:00,1,10004
20016511,7004,2025-09-01 00:00:00,1,10004
20016511,7006,2025-08-26 00:00:00,1,10004
20016511,7009,2025-06-25 00:00:00,1,10004
20016511,7019,2025-09-05 00:00:00,1,10004
20016511,7049,2025-08-21 00:00:00,1,10004
20016512,7002,2025-06-24 00:00:00,1,10004
20016512,7004,2025-07-28 00:00:00,1,10004
20016512,7015,2025-07-03 00:00:00,2,10004
20016512,7017,2025-08-25 00:00:00,1,10004
20016512,7049,2025-07-16 00:00:00,1,10004
20016512,7050,2025-08-09 00:00:00,1,10004
20016513,7001,2025-08-30 00:00:00,1,10004
20016513,7002,2025-06-26 00:00:00,1,10004
20016513,7005,2025-07-21 00:00:00,1,10004
20016532,7004,2025-07-17 00:00:00,1,10004
20016532,7006,2025-07-11 00:00:00,1,10004
20016532,7015,2025-07-27 00:00:00,1,10004
20016532,7049,2025-08-17 00:00:00,1,10004
20016532,7050,2025-07-01 00:00:00,1,10004
20016532,7050,2025-07-04 00:00:00,1,10004
20016538,7001,2025-07-24 00:00:00,1,10004
20016538,7002,2025-06-30 00:00:00,1,10004
20016538,7002,2025-07-01 00:00:00,1,10004
20016538,7002,2025-08-03 00:00:00,1,10004
20016538,7004,2025-07-21 00:00:00,1,10004
20016538,7004,2025-09-06 00:00:00,1,10004
20016538,7005,2025-09-22 00:00:00,1,10004
20016538,7007,2025-06-28 00:00:00,1,10004
20016538,7007,2025-07-01 00:00:00,-1,10004
20016538,7007,2025-07-29 00:00:00,1,10004
20016538,7019,2025-07-17 00:00:00,1,10004
20016538,7019,2025-07-30 00:00:00,1,10004
20016538,7019,2025-09-12 00:00:00,1,10004
20016538,7049,2025-07-20 00:00:00,1,10004
20016538,7049,2025-07-28 00:00:00,1,10004
20016538,7049,2025-08-17 00:00:00,1,10004
20016538,7049,2025-09-19 00:00:00,1,10004
20016538,9006,2025-07-18 00:00:00,1,10004
20016539,7001,2025-09-10 00:00:00,1,10004
20016539,7001,2025-09-22 00:00:00,1,10004
20016539,7002,2025-09-05 00:00:00,1,10004
20016539,7002,2025-09-19 00:00:00,1,10004
20016539,7003,2025-07-21 00:00:00,1,10004
20016539,7003,2025-08-08 00:00:00,1,10004
20016539,7003,2025-08-13 00:00:00,2,10004
20016539,7003,2025-08-31 00:00:00,3,10004
20016539,7003,2025-09-17 00:00:00,1,10004
20016539,7004,2025-07-09 00:00:00,1,10004
20016539,7005,2025-07-22 00:00:00,1,10004
20016539,7005,2025-08-18 00:00:00,1,10004
20016539,7005,2025-08-31 00:00:00,1,10004
20016539,7007,2025-08-19 00:00:00,1,10004
20016539,7007,2025-09-05 00:00:00,1,10004
20016539,7007,2025-09-09 00:00:00,1,10004
20016539,7008,2025-07-31 00:00:00,1,10004
20016539,7009,2025-07-19 00:00:00,1,10004
20016539,7009,2025-07-21 00:00:00,1,10004
20016539,7009,2025-08-01 00:00:00,1,10004
20016539,7009,2025-08-11 00:00:00,2,10004
20016539,7009,2025-08-12 00:00:00,1,10004
20016539,7009,2025-08-19 00:00:00,1,10004
20016539,7015,2025-08-30 00:00:00,1,10004
20016539,7015,2025-09-03 00:00:00,1,10004
20016539,7019,2025-08-05 00:00:00,1,10004
20016539,7019,2025-08-06 00:00:00,1,10004
20016539,7019,2025-08-10 00:00:00,1,10004
20016539,7049,2025-07-21 00:00:00,1,10004
20016539,7049,2025-08-26 00:00:00,1,10004
20016539,7049,2025-08-30 00:00:00,1,10004
20016539,7049,2025-09-04 00:00:00,-1,10004
20016539,7049,2025-09-05 00:00:00,2,10004
20016539,9006,2025-07-15 00:00:00,1,10004
20016539,9006,2025-07-16 00:00:00,1,10004
20016539,9006,2025-07-21 00:00:00,1,10004
20016539,9006,2025-07-22 00:00:00,1,10004
20016541,7002,2025-06-25 00:00:00,1,10004
20016541,7017,2025-08-11 00:00:00,1,10004
20016541,7049,2025-07-22 00:00:00,1,10004
20016541,7050,2025-08-08 00:00:00,1,10004
20016541,7050,2025-09-13 00:00:00,1,10004
20016542,7002,2025-07-22 00:00:00,1,10004
20016542,7002,2025-08-06 00:00:00,1,10004
20016542,7002,2025-08-08 00:00:00,2,10004
20016542,7002,2025-08-29 00:00:00,1,10004
20019164,7004,2025-06-26 00:00:00,1,10004
20019164,7004,2025-07-10 00:00:00,1,10004
20019164,7004,2025-07-14 00:00:00,1,10004
20019164,7004,2025-08-08 00:00:00,1,10004
20019164,7009,2025-07-03 00:00:00,1,10004
20019164,7009,2025-07-17 00:00:00,1,10004
20019164,7009,2025-07-30 00:00:00,1,10004
20019164,7017,2025-08-22 00:00:00,1,10004
20019164,7019,2025-08-04 00:00:00,1,10004
20019164,7019,2025-08-18 00:00:00,1,10004
20019164,7019,2025-08-28 00:00:00,1,10004
20019164,7019,2025-08-30 00:00:00,1,10004
20019164,7019,2025-09-16 00:00:00,1,10004
20019164,7049,2025-07-19 00:00:00,2,10004
20019164,7049,2025-09-13 00:00:00,1,10004
20019164,7049,2025-09-14 00:00:00,1,10004
20019164,9006,2025-07-16 00:00:00,1,10004
20019175,7004,2025-09-20 00:00:00,1,10004
20019175,7007,2025-09-20 00:00:00,1,10004
20019175,7015,2025-08-21 00:00:00,1,10004
20019175,7017,2025-08-28 00:00:00,1,10004
20019175,7017,2025-09-22 00:00:00,1,10004
20019175,7050,2025-07-08 00:00:00,1,10004
20019175,7050,2025-09-10 00:00:00,1,10004
20019175,9006,2025-08-20 00:00:00,1,10004
20020184,9006,2025-07-15 00:00:00,1,10004
20020184,9006,2025-07-16 00:00:00,1,10004
20020522,7052,2025-06-28 00:00:00,1,10004
20020590,9006,2025-08-30 00:00:00,1,10004
20020590,9006,2025-08-31 00:00:00,1,10004
20020590,9006,2025-09-03 00:00:00,1,10004
20020590,9006,2025-09-06 00:00:00,2,10004
20020590,9006,2025-09-07 00:00:00,1,10004
20020590,9006,2025-09-08 00:00:00,1,10004
20020590,9006,2025-09-09 00:00:00,1,10004
20020590,9006,2025-09-13 00:00:00,1,10004
20020590,9006,2025-09-14 00:00:00,1,10004
20020775,7004,2025-09-01 00:00:00,1,10004
20020775,7004,2025-09-03 00:00:00,1,10004
20020775,7004,2025-09-22 00:00:00,1,10004
20020775,7009,2025-07-22 00:00:00,1,10004
20020775,7012,2025-08-01 00:00:00,1,10004
20020775,9006,2025-07-15 00:00:00,1,10004
20021043,7002,2025-08-05 00:00:00,1,10004
20021043,7002,2025-08-07 00:00:00,1,10004
20021043,7002,2025-08-18 00:00:00,1,10004
20021043,7002,2025-08-21 00:00:00,1,10004
20021043,7050,2025-08-11 00:00:00,1,10004
20021606,7002,2025-06-26 00:00:00,1,10004
20021606,7002,2025-07-11 00:00:00,1,10004
20022575,7004,2025-07-07 00:00:00,1,10004
20022575,7004,2025-08-30 00:00:00,1,10004
20022575,7004,2025-09-22 00:00:00,1,10004
20022575,7050,2025-07-07 00:00:00,1,10004
20022575,7050,2025-07-26 00:00:00,1,10004
20022575,7052,2025-09-18 00:00:00,1,10004
20022575,9006,2025-07-27 00:00:00,1,10004
20022576,7002,2025-06-28 00:00:00,1,10004
20022576,7004,2025-06-29 00:00:00,1,10004
20022576,7019,2025-07-03 00:00:00,1,10004
20022576,7049,2025-07-28 00:00:00,1,10004
20022576,7050,2025-07-03 00:00:00,1,10004
20022576,7052,2025-07-31 00:00:00,1,10004
20022576,7052,2025-09-04 00:00:00,1,10004
20022576,9006,2025-07-16 00:00:00,1,10004
20022577,7052,2025-08-16 00:00:00,1,10004
20022578,7002,2025-07-31 00:00:00,1,10004
20022578,7003,2025-07-22 00:00:00,1,10004
20022581,7004,2025-09-11 00:00:00,1,10004
20023005,7033,2025-08-26 00:00:00,1,10004
20023005,7050,2025-08-21 00:00:00,1,10004
20023005,7050,2025-08-29 00:00:00,1,10004
20023005,7050,2025-09-08 00:00:00,1,10004
20023170,9006,2025-07-29 00:00:00,1,10004
20023170,9006,2025-08-17 00:00:00,1,10004
20023171,7001,2025-09-08 00:00:00,1,10004
20023171,7012,2025-06-22 00:00:00,1,10004
20023171,7012,2025-06-23 00:00:00,1,10004
20023171,7012,2025-09-05 00:00:00,1,10004
20023171,7017,2025-07-22 00:00:00,1,10004
20023171,7017,2025-07-23 00:00:00,1,10004
20023171,7017,2025-07-24 00:00:00,-1,10004
20023171,7017,2025-08-09 00:00:00,1,10004
20023171,7019,2025-07-04 00:00:00,1,10004
20023171,9006,2025-07-28 00:00:00,1,10004
20023171,9006,2025-08-19 00:00:00,1,10004
20023172,7006,2025-07-02 00:00:00,1,10004
20023172,7006,2025-07-04 00:00:00,-1,10004
20023172,7006,2025-08-04 00:00:00,1,10004
20023172,7006,2025-08-08 00:00:00,-1,10004
20023172,7012,2025-09-03 00:00:00,1,10004
20023360,7004,2025-08-06 00:00:00,1,10004
20023360,7004,2025-09-08 00:00:00,1,10004
20023360,7006,2025-08-10 00:00:00,1,10004
20023363,7001,2025-07-18 00:00:00,1,10004
20023363,7002,2025-09-06 00:00:00,1,10004
20023363,7002,2025-09-08 00:00:00,1,10004
20023363,7003,2025-07-14 00:00:00,1,10004
20023363,7003,2025-07-29 00:00:00,1,10004
20023363,7003,2025-09-07 00:00:00,1,10004
20023363,7003,2025-09-13 00:00:00,1,10004
20023363,7005,2025-07-28 00:00:00,1,10004
20023363,7006,2025-08-26 00:00:00,1,10004
20023363,7007,2025-08-09 00:00:00,1,10004
20023363,7009,2025-07-07 00:00:00,1,10004
20023363,7009,2025-08-09 00:00:00,1,10004
20023363,7009,2025-09-02 00:00:00,1,10004
20023363,7017,2025-08-11 00:00:00,1,10004
20023363,7050,2025-07-08 00:00:00,-1,10004
20023363,7050,2025-07-10 00:00:00,1,10004
20023363,9006,2025-07-23 00:00:00,1,10004
20023369,7001,2025-07-11 00:00:00,1,10004
20023369,7004,2025-06-25 00:00:00,1,10004
20023369,7006,2025-09-05 00:00:00,1,10004
20023369,7015,2025-08-28 00:00:00,1,10004
20023372,7002,2025-09-03 00:00:00,1,10004
20023372,7004,2025-09-03 00:00:00,1,10004
20023372,7006,2025-08-19 00:00:00,1,10004
20023372,7007,2025-07-31 00:00:00,1,10004
20023372,7007,2025-08-12 00:00:00,1,10004
20023372,7009,2025-07-07 00:00:00,1,10004
20023372,7009,2025-07-30 00:00:00,1,10004
20023372,7012,2025-09-08 00:00:00,1,10004
20023373,7002,2025-08-29 00:00:00,1,10004
20023373,7005,2025-08-21 00:00:00,1,10004
20023373,7005,2025-08-22 00:00:00,1,10004
20023373,7009,2025-08-02 00:00:00,1,10004
20023373,7012,2025-07-04 00:00:00,1,10004
20023373,7012,2025-09-06 00:00:00,1,10004
20023373,7019,2025-07-23 00:00:00,1,10004
20023374,7006,2025-07-03 00:00:00,1,10004
20023374,7006,2025-08-24 00:00:00,1,10004
20023374,7007,2025-07-27 00:00:00,1,10004
20023374,7007,2025-08-01 00:00:00,1,10004
20023374,7009,2025-07-25 00:00:00,1,10004
20023374,7009,2025-08-12 00:00:00,1,10004
20023374,7015,2025-07-04 00:00:00,1,10004
20023374,7019,2025-08-01 00:00:00,1,10004
20023374,7019,2025-08-28 00:00:00,1,10004
20023374,7049,2025-09-20 00:00:00,1,10004
20023374,9006,2025-07-31 00:00:00,1,10004
20023374,9006,2025-08-20 00:00:00,1,10004
20023376,7002,2025-07-26 00:00:00,1,10004
20023376,7004,2025-09-05 00:00:00,2,10004
20023376,7004,2025-09-08 00:00:00,1,10004
20023376,7049,2025-09-06 00:00:00,1,10004
20023376,7050,2025-08-22 00:00:00,1,10004
20023376,7052,2025-07-23 00:00:00,1,10004
20023376,9006,2025-07-29 00:00:00,1,10004
20023377,7004,2025-06-29 00:00:00,1,10004
20023377,7050,2025-08-03 00:00:00,1,10004
20023377,9006,2025-07-16 00:00:00,2,10004
20023378,7017,2025-07-01 00:00:00,1,10004
20023378,7017,2025-07-07 00:00:00,1,10004
20023378,7017,2025-07-17 00:00:00,1,10004
20023378,9006,2025-07-28 00:00:00,1,10004
20023379,7002,2025-07-07 00:00:00,1,10004
20023379,7002,2025-09-17 00:00:00,1,10004
20023379,7009,2025-08-20 00:00:00,1,10004
20023379,7009,2025-08-30 00:00:00,1,10004
20023379,9006,2025-07-15 00:00:00,1,10004
20023380,7009,2025-07-08 00:00:00,1,10004
20023380,7017,2025-07-21 00:00:00,1,10004
20023380,7017,2025-07-27 00:00:00,1,10004
20023380,7017,2025-08-05 00:00:00,1,10004
20023380,9006,2025-08-04 00:00:00,1,10004
20023486,7002,2025-07-30 00:00:00,1,10004
20023486,7002,2025-07-30 00:00:00,1,10004
20023486,7002,2025-08-13 00:00:00,1,10004
20023486,7002,2025-08-13 00:00:00,1,10004
20023486,7003,2025-07-21 00:00:00,1,10004
20023486,7003,2025-07-21 00:00:00,1,10004
20023486,7012,2025-08-16 00:00:00,1,10004
20023486,7012,2025-08-16 00:00:00,1,10004
20023486,7049,2025-08-13 00:00:00,1,10004
20023486,7049,2025-08-13 00:00:00,1,10004
20023488,9006,2025-07-31 00:00:00,1,10004
20023489,7007,2025-06-27 00:00:00,1,10004
20023489,9006,2025-07-22 00:00:00,1,10004
20023489,9006,2025-08-02 00:00:00,1,10004
20023498,7002,2025-07-10 00:00:00,1,10004
20023498,7002,2025-07-23 00:00:00,1,10004
20023498,7003,2025-07-23 00:00:00,1,10004
20023498,7005,2025-07-24 00:00:00,1,10004
20023518,7002,2025-09-02 00:00:00,1,10004
20023518,7002,2025-09-22 00:00:00,1,10004
20023518,7003,2025-07-30 00:00:00,1,10004
20023518,7006,2025-08-05 00:00:00,1,10004
20023518,7006,2025-08-06 00:00:00,1,10004
20023518,7006,2025-08-09 00:00:00,-1,10004
20023518,7012,2025-08-11 00:00:00,1,10004
20023520,9006,2025-08-30 00:00:00,1,10004
20023520,9006,2025-09-01 00:00:00,1,10004
20023520,9006,2025-09-02 00:00:00,1,10004
20023520,9006,2025-09-03 00:00:00,2,10004
20023520,9006,2025-09-07 00:00:00,1,10004
20023520,9006,2025-09-13 00:00:00,1,10004
20023520,9006,2025-09-14 00:00:00,1,10004
20023520,9006,2025-09-15 00:00:00,2,10004
20023520,9006,2025-09-22 00:00:00,3,10004
20023521,7002,2025-07-29 00:00:00,1,10004
20023521,7003,2025-07-15 00:00:00,1,10004
20023521,7004,2025-09-02 00:00:00,1,10004
20023521,7006,2025-08-10 00:00:00,1,10004
20023521,7009,2025-06-25 00:00:00,1,10004
20023521,7009,2025-07-13 00:00:00,1,10004
20023521,7009,2025-08-02 00:00:00,1,10004
20023521,7009,2025-08-08 00:00:00,1,10004
20023521,7019,2025-09-07 00:00:00,2,10004
20023521,7049,2025-07-10 00:00:00,1,10004
20023522,7002,2025-07-19 00:00:00,1,10004
20023767,7001,2025-07-24 00:00:00,1,10004
20023767,7001,2025-08-01 00:00:00,1,10004
20023767,7002,2025-08-02 00:00:00,1,10004
20023767,7002,2025-08-07 00:00:00,1,10004
20023767,7009,2025-07-30 00:00:00,1,10004
20023767,7050,2025-07-17 00:00:00,1,10004
20023767,9006,2025-07-15 00:00:00,2,10004
20023767,9006,2025-07-16 00:00:00,2,10004
20023767,9006,2025-07-18 00:00:00,1,10004
20023767,9006,2025-07-19 00:00:00,1,10004
20023767,9006,2025-08-19 00:00:00,1,10004
20023767,9006,2025-08-20 00:00:00,1,10004
20023768,7012,2025-08-26 00:00:00,1,10004
20023770,7001,2025-09-19 00:00:00,1,10004
20023770,7004,2025-08-31 00:00:00,1,10004
20023770,7006,2025-07-26 00:00:00,1,10004
20023770,7012,2025-08-07 00:00:00,1,10004
20023770,9006,2025-08-20 00:00:00,1,10004
20023770,9006,2025-08-23 00:00:00,1,10004
